RESULTS OBTAINED AT DIFFERENT MOTOR SPEEDS (PWM VALUE 0.255) WITH AN ARDUINO MEGA 2560
WRITING TO 2 MCP4725 DACS VIA I2C.

THE NUMBER OF GOOD POINTS DEPENDS ON THE NUMBER OF READ REQUESTS THAT THE PROGRAM 
CAN ISSUE IN A CYCLE, SO IT SEEMS THAT WHEN PROCESSING POWER IS A LIMITATION THE 
MOTOR SHOULD BE SLOWED DOWN (SEE PARAMTER RPLIDAR_MOTOR_SPEED IN THE SKETCH)

UNDER ABOUT 135 THE MOTOR HAD DIFFICULTIES STARTING.

n_data  =   Number of point returned in a scan cycle 
max     =   Max distance (mm)
min     =   Min distance (mm)
avg     =   Average distance (mm)
avg_q   =   Average quality value returned
t(ms)   =   Miliseconds per cycle
Hz      =   Motor cycles per second

The number of points to process is n_data * Hz

=============================================================================================================
RPLIDAR READS, POLAR->CARTESIAN CONVERSION, 2xDAC WRITES
=============================================================================================================

@255 ---------------------------------------------------------------------------------------------------------
17:05:44.806 -> n_data: 1	 max: 3974.75	 min: 3974.75	 avg: 7949.50	 avg_q: 58.00	 t(ms): 1	Hz: 1000.00
17:18:22.961 -> n_data: 1	 max: 8782.50	 min: 8782.50	 avg: 17565.00	 avg_q: 70.00	 t(ms): 50	Hz: 20.00
17:18:23.008 -> n_data: 1	 max: 3968.75	 min: 3968.75	 avg: 7937.50	 avg_q: 86.00	 t(ms): 50	Hz: 20.00
17:18:23.477 -> n_data: 9	 max: 11052.75	 min: 42.50	 avg: 4723.17	 avg_q: 15.22	 t(ms): 451	Hz: 2.22
17:18:23.524 -> n_data: 1	 max: 3968.00	 min: 3968.00	 avg: 7936.00	 avg_q: 106.00	 t(ms): 50	Hz: 20.00
17:18:24.086 -> n_data: 11	 max: 7297.25	 min: 0.00	 avg: 873.20	 avg_q: 12.36	 t(ms): 551	Hz: 1.81
17:18:24.649 -> n_data: 12	 max: 12751.50	 min: 0.00	 avg: 3118.90	 avg_q: 14.67	 t(ms): 602	Hz: 1.66
17:18:25.493 -> n_data: 16	 max: 7618.25	 min: 0.00	 avg: 896.92	 avg_q: 11.50	 t(ms): 801	Hz: 1.25
17:18:26.149 -> n_data: 13	 max: 5604.50	 min: 0.00	 avg: 1909.83	 avg_q: 9.08	 t(ms): 652	Hz: 1.53
17:18:26.243 -> n_data: 2	 max: 189.75	 min: 0.00	 avg: 189.75	 avg_q: 8.00	 t(ms): 100	Hz: 10.00
17:18:27.227 -> n_data: 20	 max: 12997.75	 min: 0.00	 avg: 3787.25	 avg_q: 14.35	 t(ms): 1003	Hz: 1.00
17:18:27.602 -> n_data: 7	 max: 3347.75	 min: 0.00	 avg: 674.25	 avg_q: 20.00	 t(ms): 351	Hz: 2.85
17:18:27.883 -> n_data: 6	 max: 523.75	 min: 0.00	 avg: 146.33	 avg_q: 27.00	 t(ms): 300	Hz: 3.33
17:18:31.354 -> n_data: 69	 max: 10308.00	 min: 0.00	 avg: 1146.88	 avg_q: 9.35	 t(ms): 3458	Hz: 0.29
17:18:31.400 -> n_data: 1	 max: 3970.00	 min: 3970.00	 avg: 7940.00	 avg_q: 102.00	 t(ms): 51	Hz: 19.61
17:18:32.291 -> n_data: 17	 max: 10973.25	 min: 0.00	 avg: 1904.65	 avg_q: 14.94	 t(ms): 852	Hz: 1.17
17:18:34.843 -> n_data: 51	 max: 15055.50	 min: 0.00	 avg: 1441.00	 avg_q: 10.55	 t(ms): 2555	Hz: 0.39
